name,total_points,pos,minutes,now_cost,was_home,ict_index,xG,xA,clean_sheets,strength,saves,opponent_team,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away
LeandroTrossard,8,3,90,57,True,7.9,0.16888449154794213,0.17771685644984245,0,4,0,5,1240,1280,1270,1310
LeifDavis,0,2,0,39,False,0.0,0.0,0.0,0,3,0,11,1150,1170,1210,1250
LeonardoCampana,0,4,0,48,False,0.0,0.0,0.0,0,3,0,15,1110,1130,1010,1050
LewisDunk,1,2,90,50,True,2.9,0.09025335811078547,0.021547338552773004,0,4,0,5,1240,1280,1270,1310
LiamCooper,0,2,0,43,False,0.0,0.09973868062453609,0.0,0,3,0,11,1150,1170,1210,1250
LucasDigne,12,2,90,62,False,6.1,0.019184071104973555,0.20653793085366487,1,3,0,17,1190,1240,1280,1320
LucasRodriguesMouradaSilva,2,3,90,66,True,4.4,0.0,0.0,0,4,0,7,1150,1150,1180,1210
LucasTorreira,0,3,0,47,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
LukaszFabianski,1,1,90,50,True,0.5,0.0,0.0,0,4,0,14,1240,1320,1330,1350
LukaMilivojevic,1,3,16,56,True,3.4,0.05168438686057925,0.060046835020184514,0,3,0,16,1140,1200,1110,1160
LukeAyling,0,2,90,44,False,4.0,0.041881952900439494,0.08145426127261349,0,3,0,11,1150,1170,1210,1250
LukeFreeman,0,3,0,50,True,0.0,0.0,0.0,0,2,0,20,1140,1200,1110,1160
LukeThomas,0,2,0,42,False,0.0,0.015939401462674137,0.013565286993980408,0,4,0,18,1110,1130,1010,1050
LysMousset,0,4,0,58,True,0.0,0.09505594801157713,0.05464861076325179,0,2,0,20,1140,1200,1110,1160
LéoBonatini,0,4,0,48,False,0.0,0.0,0.0,0,3,0,15,1110,1130,1010,1050
MamadouSakho,0,2,0,44,True,0.0,0.004708729684352875,0.0,0,3,0,16,1140,1200,1110,1160
ManuelLanzini,0,3,0,64,True,0.0,0.07320902389116012,0.06996974019477,0,4,0,14,1240,1320,1330,1350
MarcosAlonso,2,2,90,57,False,2.4,0.10908577425612342,0.17057604575529695,0,4,0,3,1170,1210,1190,1200
MarcusBettinelli,0,1,0,43,True,0.0,0.0,0.0,0,4,0,1,1170,1210,1190,1200
MarcAlbrighton,1,3,23,52,False,0.1,0.04872191172431817,0.12366408109664917,0,4,0,18,1110,1130,1010,1050
MarekRodák,1,1,90,43,True,1.8,0.0,0.0,0,4,2,1,1170,1210,1190,1200
MarioLemina,0,3,0,45,True,0.0,0.053515314434965454,0.022970179982838176,0,4,0,1,1170,1210,1190,1200
MarkGillespie,0,1,0,43,False,0.0,0.0,0.0,0,4,0,19,1150,1160,1170,1180
MarkNoble,2,3,66,45,True,1.7,0.0,0.0029553627595305444,0,4,0,14,1240,1320,1330,1350
MartinDubravka,0,1,0,48,False,0.0,0.0,0.0,0,4,0,19,1150,1160,1170,1180
MartinKelly,0,2,0,41,True,0.0,0.0,0.0,0,3,0,16,1140,1200,1110,1160
MartínMontoya,0,2,0,45,True,0.0,0.0,0.0,0,4,0,5,1240,1280,1270,1310
MasonHolgate,0,2,0,48,False,0.0,0.07104124532391627,0.01494715093738503,0,3,0,17,1190,1240,1280,1320
MasonMount,2,3,90,70,False,5.1,0.1558188599800425,0.23370287480897134,0,4,0,3,1170,1210,1190,1200
MateoKovacic,0,3,0,53,False,0.0,0.03478227974846959,0.0639896921246596,0,4,0,3,1170,1210,1190,1200
MateuszKlich,9,3,80,52,False,8.3,0.093333282441433,0.12244315252506308,0,3,0,11,1150,1170,1210,1250
MatheusPereira,2,3,90,53,True,4.9,0.16280356742441654,0.15600023537874225,0,2,0,9,1190,1190,1200,1180
MathewRyan,1,1,90,42,True,1.2,0.0,0.0,0,4,2,5,1240,1280,1270,1310
MatijaSarkic,0,1,0,44,False,0.0,0.0,0.0,0,3,0,15,1110,1130,1010,1050
MatteoGuendouzi,0,3,0,47,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
MatthewClarke,0,2,0,44,True,0.0,0.0,0.0,0,4,0,5,1240,1280,1270,1310
MatthewLongstaff,0,3,0,48,False,0.0,0.0,0.06274157911539077,0,4,0,19,1150,1160,1170,1180
MattyJames,0,3,0,43,False,0.0,0.0,0.0,0,4,0,18,1110,1130,1010,1050
MattDoherty,2,2,75,56,True,5.9,0.020982295274734497,0.047657184799512226,0,4,0,7,1150,1150,1180,1210
MattMacey,0,1,0,40,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
MattPhillips,0,3,0,51,True,0.0,0.09330634171298395,0.07655355931880574,0,2,0,9,1190,1190,1200,1180
MattRitchie,0,3,0,49,False,0.0,0.01462090801861551,0.11222391037477387,0,4,0,19,1150,1160,1170,1180
MaximeLeMarchand,0,2,0,41,True,0.0,0.0047531649470329285,0.0,0,4,0,1,1170,1210,1190,1200
MaxKilman,0,2,0,40,False,0.0,0.019532661388317742,0.020870524644851687,0,3,0,15,1110,1130,1010,1050
MaxLowe,0,2,0,43,True,0.0,0.010844764532521367,0.02343730442225933,0,2,0,20,1140,1200,1110,1160
MaxMeyer,0,3,0,47,True,0.0,0.0,0.0,0,3,0,16,1140,1200,1110,1160
MesutÖzil,0,3,0,67,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
MichaelHector,0,2,90,41,True,1.7,0.021599335595965385,0.004874539561569691,0,4,0,1,1170,1210,1190,1200
MichaelKeane,6,2,90,51,False,2.6,0.05429648018131653,0.036334489989611835,1,3,0,17,1190,1240,1280,1320
MichaelObafemi,0,4,0,46,False,0.0,0.0,0.0,0,3,0,6,1100,1150,1020,1050
MichailAntonio,2,4,90,66,True,8.0,0.5284569143856827,0.09759098575695564,0,4,0,14,1240,1320,1330,1350
MichyBatshuayi,0,4,0,57,True,0.0,0.08126356167485937,0.10342007828876376,0,3,0,16,1140,1200,1110,1160
MiguelAlmirón,4,3,5,56,False,4.9,0.0,0.0,0,4,0,19,1150,1160,1170,1180
MohamedNaserElSayedElneny,3,3,90,42,False,3.2,0.0,0.0,1,4,0,8,1240,1280,1270,1310
MohamedSalah,20,3,90,124,True,32.8,0.5121021355236216,0.14460325520485637,0,4,0,10,1060,1110,1130,1160
MohammedSalisu,0,2,0,43,False,0.0,0.009843666851520537,0.010044016689062117,0,3,0,6,1100,1150,1020,1050
MoiseKean,1,4,1,57,False,0.4,0.011172860860824585,0.0,0,3,0,17,1190,1240,1280,1320
MorganGibbsWhite,0,3,0,49,False,0.0,0.0,0.013101949356496334,0,3,0,15,1110,1130,1010,1050
MoussaDjenepo,1,3,13,54,False,0.4,0.035539214753291824,0.016867900097912007,0,3,0,6,1100,1150,1020,1050
MoussaSissoko,1,3,45,47,True,0.7,0.01008016438711257,0.008781403391843754,0,4,0,7,1150,1150,1180,1210
NGoloKanté,2,3,90,49,False,2.4,0.0,0.0,0,4,0,3,1170,1210,1190,1200
NabyKeita,1,3,57,52,True,3.5,0.03932588808238506,0.09129509925842284,0,4,0,10,1060,1110,1130,1160
NampalysMendy,3,3,90,42,False,1.3,0.002851874101907015,0.008002228662371635,1,4,0,18,1110,1130,1010,1050
NathanFerguson,0,2,0,38,True,0.0,0.0,0.0,0,3,0,16,1140,1200,1110,1160
NathanRedmond,2,3,90,64,False,3.7,0.11099284626543522,0.06942555624991656,0,3,0,6,1100,1150,1020,1050
NathanTella,0,3,0,43,False,0.0,0.07032633437351747,0.0,0,3,0,6,1100,1150,1020,1050
NealMaupay,2,4,90,61,True,0.7,0.43628426784506213,0.13195471780804488,0,4,0,5,1240,1280,1270,1310
NecoWilliams,0,2,0,38,True,0.0,0.0172450415790081,0.03867974281311035,0,4,0,10,1060,1110,1130,1160
NeeskensKebano,2,3,62,47,True,2.2,0.05448597092181444,0.0,0,4,0,1,1170,1210,1190,1200
NicolasPépé,1,3,15,76,False,2.3,0.0,0.0,0,4,0,8,1240,1280,1270,1310
OliverBurke,0,3,0,41,True,0.0,0.13368924393465645,0.12961367037343352,0,2,0,20,1140,1200,1110,1160
OliverCasey,0,2,0,39,False,0.0,0.0,0.0,0,3,0,11,1150,1170,1210,1250
OliverMcBurnie,1,4,90,56,True,6.8,0.1649608008918308,0.0502031229081608,0,2,0,20,1140,1200,1110,1160
OliverNorwood,2,3,75,45,True,3.2,0.010688485820656237,0.04063256910961607,0,2,0,20,1140,1200,1110,1160
OliverSkipp,0,3,0,44,True,0.0,0.0,0.0,0,4,0,7,1150,1150,1180,1210
OlivierGiroud,0,4,0,67,False,0.0,0.3175490048847029,0.08398565197629589,0,4,0,3,1170,1210,1190,1200
OluwasemilogoAdesewoIbidapoAjayi,0,2,90,48,True,0.1,0.0,0.0,0,2,0,9,1190,1190,1200,1180
OriolRomeuVidal,2,3,90,45,False,2.3,0.0,0.0,0,3,0,6,1100,1150,1020,1050
OskarBuur,1,2,22,39,False,0.1,0.0,0.0,0,3,0,15,1110,1130,1010,1050
PabloFornals,2,3,66,59,True,2.5,0.1623274808128675,0.06253067442836861,0,4,0,14,1240,1320,1330,1350
PabloHernándezDomínguez,2,3,61,57,False,1.3,0.0,0.0,0,3,0,11,1150,1170,1210,1250
PabloMarí,0,2,0,44,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
PascalGroß,1,3,11,58,True,0.3,0.0,0.0,0,4,0,5,1240,1280,1270,1310
PascalStruijk,0,2,90,40,False,4.1,0.0878832202611698,0.0012466864039500556,0,3,0,11,1150,1170,1210,1250
PatrickBamford,7,4,61,67,False,6.8,0.4979511873264398,0.09543633201558677,0,3,0,11,1150,1170,1210,1250
PatrickvanAanholt,0,2,0,54,True,0.0,0.07463110569450591,0.03608735930174589,0,3,0,16,1140,1200,1110,1160
PauloGazzaniga,0,1,0,43,True,0.0,0.0,0.0,0,4,0,7,1150,1150,1180,1210
PaulDummett,0,2,0,44,False,0.0,0.0,0.029741036891937255,0,4,0,19,1150,1160,1170,1180
PedroLombaNeto,6,3,67,57,False,4.0,0.0,0.0,1,3,0,15,1110,1130,1010,1050
PhilJagielka,0,2,0,39,True,0.0,0.0,0.0,0,2,0,20,1140,1200,1110,1160
PierreEmerickAubameyang,7,3,90,114,False,10.6,0.37615299451610307,0.06840817480469527,1,4,0,8,1240,1280,1270,1310
PierreEmileHøjbjerg,1,3,90,49,True,2.0,0.0,0.0,0,4,0,7,1150,1150,1180,1210
RaúlJiménez,8,4,90,81,False,9.8,0.0,0.0,1,3,0,15,1110,1130,1010,1050
ReeceJames,14,2,90,50,False,11.8,0.0512810362421948,0.1289651259455992,0,4,0,3,1170,1210,1190,1200
ReissNelson,0,3,0,51,False,0.0,0.02845854498445988,0.0,0,4,0,8,1240,1280,1270,1310
RekeemHarper,1,3,21,43,True,0.4,0.01479767542332411,0.0,0,2,0,9,1190,1190,1200,1180
RhianBrewster,0,4,0,44,True,0.0,0.08427455173805357,0.08324799798429013,0,2,0,10,1060,1110,1130,1160
RicardoDomingosBarbosaPereira,0,2,0,59,False,0.0,0.0,0.0,0,4,0,18,1110,1130,1010,1050
RicharlisondeAndrade,2,4,90,80,False,10.7,0.0,0.0,1,3,0,17,1190,1240,1280,1320
RobertoFirmino,1,4,90,91,True,5.1,0.38976904094495163,0.12192555717020122,0,4,0,10,1060,1110,1130,1160
RobertoJimenezGago,0,1,0,45,True,0.0,0.0,0.0,0,4,0,14,1240,1320,1330,1350
RobertSnodgrass,0,3,0,56,True,0.0,0.01876067133112387,0.049093866551464256,0,2,0,14,1240,1320,1330,1350
RobinKoch,0,2,90,43,False,4.2,0.04170929911461743,0.011437109417536041,0,3,0,11,1150,1170,1210,1250
RobHolding,6,2,90,43,False,2.2,0.03336004235527732,0.009121944450519302,1,4,0,8,1240,1280,1270,1310
RodrigoMoreno,1,4,28,57,False,0.0,0.0,0.0,0,3,0,11,1150,1170,1210,1250
RolandoAarons,0,3,0,48,False,0.0,0.0,0.0,0,4,0,19,1150,1160,1170,1180
RomaineSawyers,2,3,68,46,True,0.2,0.007889807714443458,0.03591000641647138,0,2,0,9,1190,1190,1200,1180
RomainSaïss,15,2,90,49,False,10.2,0.0,0.0,1,3,0,15,1110,1130,1010,1050
RossBarkley,1,3,29,59,False,2.3,0.18213943813584352,0.17817876831089194,0,3,0,3,1170,1210,1190,1200
RubenLoftusCheek,2,3,60,59,False,0.0,0.12662386413042745,0.048628659763683885,0,4,0,3,1170,1210,1190,1200
RuiPedrodosSantosPatrício,6,1,90,53,False,1.1,0.0,0.0,1,3,1,15,1110,1130,1010,1050
RyanBennett,0,2,0,44,False,0.0,0.0,0.0,0,3,0,15,1110,1130,1010,1050
RyanBertrand,2,2,90,50,False,3.7,0.013885924730587888,0.043431210711046504,0,3,0,6,1100,1150,1020,1050
RyanFraser,0,3,0,56,False,0.0,0.04807311395073638,0.12756057784837835,0,4,0,19,1150,1160,1170,1180
RyanFredericks,0,2,90,42,True,8.4,0.017914991080760955,0.12987349126487974,0,4,0,14,1240,1320,1330,1350
RyanSessegnon,0,2,0,47,True,0.0,0.0,0.0,0,4,0,7,1150,1150,1180,1210
RúbenDiogodaSilvaNeves,1,3,14,51,False,1.6,0.0,0.0,0,3,0,15,1110,1130,1010,1050
RúbenGonçaloSilvaNascimentoVinagre,0,2,0,41,False,0.0,0.0,0.0,0,3,0,15,1110,1130,1010,1050
SadioMané,2,3,90,118,True,13.4,0.0,0.0,0,4,0,10,1060,1110,1130,1160
SamField,0,3,0,48,True,0.0,0.0,0.0,0,2,0,9,1190,1190,1200,1180
SamJohnstone,2,1,90,45,True,3.1,0.0,0.0,0,2,4,9,1190,1190,1200,1180
SamWoods,0,2,0,40,True,0.0,0.0,0.0,0,3,0,16,1140,1200,1110,1160
SanderBerge,1,3,14,49,True,2.7,0.09357050648675516,0.13380121926848704,0,2,0,20,1140,1200,1110,1160
ScottDann,7,2,90,43,True,2.4,0.04569072897235552,0.0014677362826963265,1,3,0,16,1140,1200,1110,1160
SeadKolasinac,0,2,0,48,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
SeamusColeman,6,2,90,48,False,4.3,0.03003799298312515,0.04477704572491348,1,3,0,17,1190,1240,1280,1320
SeanLongstaff,1,3,2,46,False,0.1,0.0251153230201453,0.014318672940135004,0,4,0,19,1150,1160,1170,1180
SergeAurier,0,2,0,52,True,0.0,0.09270773841334241,0.2135757340916566,0,4,0,7,1150,1150,1180,1210
ShaneDuffy,0,2,0,43,True,0.0,0.0,0.0,0,4,0,5,1240,1280,1270,1310
ShaneLong,1,4,5,51,False,0.4,0.005838615142486311,0.0,0,3,0,6,1100,1150,1020,1050
ShkodranMustafi,0,2,0,50,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
SimonMoore,0,1,0,43,True,0.0,0.0,0.0,0,2,0,20,1140,1200,1110,1160
SofianeBoufal,0,3,0,54,False,0.0,0.0,0.0,0,3,0,6,1100,1150,1020,1050
SokratisPapastathopoulos,0,2,0,48,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
SolomonMarch,2,3,90,50,True,5.4,0.0,0.0,0,4,0,5,1240,1280,1270,1310
StefanJohansen,0,3,0,47,True,0.0,0.0,0.0,0,4,0,1,1170,1210,1190,1200
StevenAlzate,2,3,78,42,True,5.4,0.06455626183499892,0.07467483185852568,0,4,0,5,1240,1280,1270,1310
StevenBergwijn,1,3,30,70,True,0.6,0.09488276648335159,0.041301099001429975,0,4,0,7,1150,1150,1180,1210
StuartArmstrong,0,3,0,55,False,0.0,0.08001594804227351,0.06960636982694268,0,3,0,6,1100,1150,1020,1050
StuartDallas,3,2,90,51,False,2.7,0.10123022379619735,0.06297718341063176,0,3,0,11,1150,1170,1210,1250
SébastienHaller,1,4,23,61,True,4.1,0.0,0.0,0,4,0,14,1240,1320,1330,1350
TakumiMinamino,0,3,0,60,True,0.0,0.15770720032354196,0.031207111477851865,0,3,0,10,1060,1110,1130,1160
TammyAbraham,0,4,0,71,False,0.0,0.27429060600697996,0.03607437303289771,0,4,0,3,1170,1210,1190,1200
TanguyNdombele,1,3,14,59,True,0.5,0.0,0.0,0,4,0,7,1150,1150,1180,1210
TariqLamptey,3,2,90,46,True,8.1,0.06390944631262259,0.07354372468861667,0,4,0,5,1240,1280,1270,1310
TheoWalcott,0,3,0,58,False,0.0,0.12250514526385815,0.046640347223728895,0,3,0,17,1190,1240,1280,1320
ThiagoThiago,0,2,0,56,False,0.0,0.0,0.0,0,4,0,3,1170,1210,1190,1200
TimothyCastagne,14,2,90,57,False,8.4,0.04401750076148245,0.07901716025339234,1,4,0,18,1110,1130,1010,1050
TimoWerner,5,4,90,92,False,9.6,0.3979715677643461,0.1382828519812652,0,4,0,3,1170,1210,1190,1200
TimReam,1,2,90,42,True,1.7,0.0,0.0,0,4,0,1,1170,1210,1190,1200
TobyAlderweireld,2,2,90,54,True,3.0,0.023337254093752965,0.050664843784438245,0,4,0,7,1150,1150,1180,1210
TomasSoucek,2,3,90,53,True,8.0,0.23613998892584018,0.04065922661019223,0,4,0,14,1240,1320,1330,1350
TomCairney,1,3,90,52,True,1.7,0.05839645853266121,0.09888524450361727,0,4,0,1,1170,1210,1190,1200
TomDavies,1,3,1,52,False,0.2,0.005107384071581893,0.05181655349830786,0,3,0,17,1190,1240,1280,1320
TrentAlexanderArnold,1,2,88,73,True,3.8,0.06275188429626051,0.20273061303628814,0,4,0,10,1060,1110,1130,1160
TylerRoberts,1,3,28,46,False,0.7,0.04825064638519988,0.08396488964995917,0,3,0,11,1150,1170,1210,1250
TyrickMitchell,6,2,90,38,True,1.8,0.008532751638155717,0.009815546182485728,1,3,0,16,1140,1200,1110,1160
VicenteGuaita,10,1,90,48,True,4.1,0.0,0.0,1,3,5,16,1140,1200,1110,1160
VirgilvanDijk,7,2,90,62,True,7.5,0.11067652106285095,0.0,0,4,0,10,1060,1110,1130,1160
VitorFerreira,1,3,4,47,False,0.2,0.0,0.0,0,3,0,15,1110,1130,1010,1050
WayneHennessey,0,1,0,43,True,0.0,0.0,0.0,0,3,0,16,1140,1200,1110,1160
WesFoderingham,0,1,0,43,True,0.0,0.0,0.0,0,2,0,20,1140,1200,1110,1160
WesMorgan,0,2,0,44,False,0.0,0.0,0.0,0,4,0,18,1110,1130,1010,1050
WilfredNdidi,3,3,90,48,False,2.8,0.018158477950183785,0.05657584137995454,1,4,0,18,1110,1130,1010,1050
WilfriedZaha,8,3,90,71,True,5.4,0.3470639983812968,0.12401455081999302,1,3,0,16,1140,1200,1110,1160
WilliamSaliba,0,2,0,40,False,0.0,0.0,0.0,0,4,0,8,1240,1280,1270,1310
WilliamSmallbone,2,3,76,44,False,0.5,0.015364127854506174,0.0,0,3,0,6,1100,1150,1020,1050
WillianBorgesDaSilva,14,3,74,75,False,11.5,0.0,0.0,1,4,0,8,1240,1280,1270,1310
WillyBoly,6,2,90,54,False,2.2,0.057827676427276695,0.02907464302637998,1,3,0,15,1110,1130,1010,1050
WillyCaballero,0,1,0,46,False,0.0,0.0,0.0,0,4,0,3,1170,1210,1190,1200
XherdanShaqiri,0,3,0,64,True,0.0,0.035393378076454,0.1670854277908802,0,4,0,10,1060,1110,1130,1160
YanValery,0,2,0,47,False,0.0,0.0976379041870435,0.03053666154543559,0,3,0,6,1100,1150,1020,1050
YerryMina,6,2,90,55,False,2.5,0.07911004478994167,0.0010315249428937312,1,3,0,17,1190,1240,1280,1320
YoshinoriMuto,0,4,0,48,False,0.0,0.0,0.0,0,4,0,19,1150,1160,1170,1180
YouriTielemans,3,3,90,65,False,2.9,0.11950939023417644,0.07058748262452669,1,4,0,18,1110,1130,1010,1050
YvesBissouma,2,3,90,44,True,1.7,0.021888011063520726,0.01959192595229699,0,4,0,5,1240,1280,1270,1310
ZezeStevenSessegnon,0,2,0,43,True,0.0,0.0,0.0,0,4,0,1,1170,1210,1190,1200
ÇaglarSöyüncü,6,2,90,53,False,2.3,0.0,0.0,1,4,0,18,1110,1130,1010,1050
AaronConnolly,8,4,89,52,False,6.9,0.2926897699634234,0.009993135432402293,1,4,0,14,1240,1320,1330,1350
AaronCresswell,1,2,90,59,False,6.2,0.02787751884066633,0.1908853282220662,0,4,0,1,1170,1210,1190,1200
AaronMooy,0,3,0,50,False,0.0,0.0,0.0,0,4,0,14,1240,1320,1330,1350
AaronRamsdale,2,1,90,46,False,1.1,0.0,0.0018472707477109186,0,2,1,2,1150,1150,1180,1210
AaronWanBissaka,0,2,0,57,True,0.0,0.03299936162376845,0.06872375944146404,0,4,0,6,1100,1150,1020,1050
AbdoulayeDoucouré,1,3,64,52,True,0.9,0.0,0.0,0,3,0,18,1110,1130,1010,1050
AboubakarKamara,1,3,57,48,False,0.5,0.05953820337626067,0.029906270856207062,0,4,0,10,1060,1110,1130,1160
AdamaTraoré,2,3,90,60,True,6.7,0.0,0.0,0,3,0,12,1260,1320,1330,1350
AdamForshaw,0,3,0,48,True,0.0,0.0,0.0,0,3,0,8,1240,1280,1270,1310
AdamLallana,1,3,12,62,False,0.8,0.05334452328018167,0.10724992465905166,0,4,0,14,1240,1320,1330,1350
AdamWebster,6,2,90,43,False,1.1,0.04663892208852551,0.011509800075807354,1,4,0,14,1240,1320,1330,1350
AdrienSilva,0,3,0,44,True,0.0,0.0,0.0,0,4,0,4,1170,1210,1190,1200
AdriánBernabé,0,3,0,45,False,0.0,0.0,0.0,0,5,0,20,1140,1200,1110,1160
AdriánSanMigueldelCastillo,0,1,0,42,False,0.0,0.0,0.0,0,4,0,5,1240,1280,1270,1310
AhmedElSayedHegazy,0,2,0,41,False,0.0,0.0,0.0,0,2,0,7,1150,1150,1180,1210
AhmedElMohamady,0,2,0,43,True,0.0,0.0,0.0,0,3,0,15,1110,1130,1010,1050
AinsleyMaitlandNiles,0,2,0,46,True,0.0,0.03042879654094577,0.03977224841299984,0,2,0,19,1150,1160,1170,1180
AlbianAjeti,0,4,0,55,False,0.0,0.0,0.0,0,4,0,1,1170,1210,1190,1200
AleksandarMitrović,12,4,90,55,False,15.9,0.0,0.0,0,4,0,10,1060,1110,1130,1160
AlexandreLacazette,7,4,76,81,True,7.0,0.42670747777447104,0.06342106902350982,0,4,0,19,1150,1160,1170,1180
AlexisMacAllister,0,3,0,53,False,0.0,0.08483982185966202,0.11849032808095217,0,4,0,14,1240,1320,1330,1350
AlexIwobi,1,3,19,59,True,0.9,0.024133901074528695,0.08513432145118713,0,3,0,18,1110,1130,1010,1050
AlexMcCarthy,0,1,90,45,True,1.3,0.0,0.0,0,3,1,17,1190,1240,1280,1320
AlexOxladeChamberlain,0,3,0,63,False,0.0,0.016962810936901305,0.03353083382050197,0,4,0,5,1240,1280,1270,1310
AlfieMawson,0,2,0,43,False,0.0,0.0,0.0,0,4,0,10,1060,1110,1130,1160
AlirezaJahanbakhsh,1,3,1,54,False,3.0,0.10329559875222355,0.1399123829144698,0,4,0,14,1240,1320,1330,1350
AlissonRamsesBecker,14,1,90,59,False,4.7,0.0,0.0,1,4,3,5,1240,1280,1270,1310
AllanMarquesLoureiro,2,3,90,52,True,3.1,0.0,0.0,0,3,0,18,1110,1130,1010,1050
AllanSaintMaximin,1,3,32,51,True,0.0,0.07521851314231752,0.16188448062166572,0,4,0,3,1170,1210,1190,1200
AlphonseAreola,1,1,90,46,False,2.4,0.0,0.0,0,4,3,10,1060,1110,1130,1160
AndreasChristensen,-3,2,45,47,True,1.5,0.005181441238770883,0.013875606625030438,0,4,0,11,1150,1170,1210,1250
AndreasPereira,0,3,0,48,True,0.0,0.0,0.0,0,4,0,6,1100,1150,1020,1050
AndrewRobertson,6,2,90,71,False,5.1,0.04502585035716666,0.1907560831770815,1,4,0,5,1240,1280,1270,1310
AndriyYarmolenko,1,3,7,55,False,0.7,0.022143412115318433,0.05581743722515447,0,4,0,1,1170,1210,1190,1200
AndrosTownsend,9,3,90,55,False,10.1,0.06699790170899143,0.10948736744898338,0,3,0,13,1190,1190,1200,1180
AndréFilipeTavaresGomes,2,3,90,53,True,3.0,0.0,0.0,0,3,0,18,1110,1130,1010,1050
AndréFrankZamboAnguissa,5,3,90,45,False,8.6,0.0,0.0,0,4,0,10,1060,1110,1130,1160
AndyCarroll,1,4,45,51,True,0.6,0.037707303068600595,0.0039387395372614264,0,4,0,3,1170,1210,1190,1200
AngeloOgbonna,1,2,90,48,False,4.4,0.04695838961102392,0.01862916293675485,0,4,0,1,1170,1210,1190,1200
AngusGunn,0,1,0,43,True,0.0,0.0,0.0,0,3,0,17,1190,1240,1280,1320
AnthonyDriscollGlennon,0,2,0,39,False,0.0,0.0,0.0,0,4,0,9,1190,1190,1200,1180
AnthonyGordon,0,3,0,43,True,0.0,0.0,0.006379997357726097,0,3,0,18,1110,1130,1010,1050
AnthonyKnockaert,0,3,0,50,False,0.0,0.0,0.0,0,4,0,10,1060,1110,1130,1160
AnthonyMartial,2,4,90,86,True,3.5,0.33662050750783895,0.11908195273612035,0,4,0,6,1100,1150,1020,1050
AntoneeRobinson,0,2,0,44,False,0.0,0.017342740426892822,0.07080963837063829,0,4,0,10,1060,1110,1130,1160
AntonioRüdiger,0,2,0,46,True,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
AnwarElGhazi,0,3,0,53,True,0.0,0.3389131645945942,0.0781120996483985,0,3,0,15,1110,1130,1010,1050
ArthurMasuaku,1,2,89,43,False,3.1,0.042902568634599444,0.23802806865423923,0,4,0,1,1170,1210,1190,1200
AshleyBarnes,0,4,0,60,False,0.0,0.20761027269893223,0.04222039097092218,0,4,0,9,1190,1190,1200,1180
AshleyWestwood,2,3,90,53,False,3.3,0.009514627913976538,0.18286115682587542,0,4,0,9,1190,1190,1200,1180
AxelTuanzebe,0,2,0,41,True,0.0,0.0,0.0,0,4,0,6,1100,1150,1020,1050
AymericLaporte,0,2,0,60,False,0.0,0.017217513173818588,0.025922852878769245,0,5,0,20,1140,1200,1110,1160
AyozePérez,2,3,61,60,True,3.8,0.0,0.0,0,4,0,4,1170,1210,1190,1200
BaileyPeacockFarrell,0,1,0,40,False,0.0,0.0,0.0,0,4,0,9,1190,1190,1200,1180
BamideleAlli,0,3,0,74,False,0.0,0.0,0.0,0,4,0,16,1140,1200,1110,1160
BarryDouglas,0,2,0,38,True,0.0,0.0,0.0,0,3,0,8,1240,1280,1270,1310
BenjaminChilwell,0,2,0,58,True,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
BenjaminMendy,1,2,90,59,False,2.7,0.018531684298068285,0.00801064632833004,0,5,0,20,1140,1200,1110,1160
BenDavies,1,2,90,46,False,0.6,0.010404898736037704,0.023019760258887943,0,4,0,16,1140,1200,1110,1160
BenGibson,0,2,0,39,False,0.0,0.0,0.0,0,4,0,9,1190,1190,1200,1180
BenJohnson,0,2,0,39,False,0.0,0.04560174643993378,0.0018753634765744209,0,4,0,1,1170,1210,1190,1200
BenMee,0,2,0,50,False,0.0,0.04968019858510657,0.015876771331849424,0,4,0,9,1190,1190,1200,1180
BenOsborn,1,3,27,47,False,0.5,0.014292873938878379,0.12325299469133218,0,2,0,2,1150,1150,1180,1210
BenWhite,6,2,90,44,False,1.7,0.010922493758024994,0.032467948031370285,1,4,0,14,1240,1320,1330,1350
BernardoMotaVeigadeCarvalhoeSilva,0,3,0,74,False,0.0,0.0,0.0,0,5,0,20,1140,1200,1110,1160
BernardoFernandesdaSilvaJunior,0,2,0,39,False,0.0,0.0,0.0,0,4,0,14,1240,1320,1330,1350
BernardAnícioCaldeiraDuarte,0,3,0,57,True,0.0,0.0,0.0,0,3,0,18,1110,1130,1010,1050
BerndLeno,2,1,90,50,True,1.8,0.0,0.0,0,4,2,19,1150,1160,1170,1180
BillyGilmour,0,3,0,44,True,0.0,0.0,0.0,0,4,0,11,1150,1170,1210,1250
